loan_amnt,int_rate,annual_inc,dti,fico_range_low,revol_util,target
16000.0,17.27,56952.0,20.71,660.0,59.7,0
12000.0,6.49,223000.0,7.22,740.0,19.3,0
10000.0,18.24,70000.0,31.13,660.0,62.9,0
24000.0,9.16,150000.0,19.43,710.0,47.0,1
15000.0,5.32,62000.0,29.16,735.0,19.6,0
17000.0,10.42,65000.0,22.84,725.0,23.0,0
4000.0,13.99,27200.0,16.77,660.0,58.0,0
12000.0,12.29,40000.0,9.17,670.0,55.4,0
12000.0,6.39,86136.0,16.7,725.0,16.3,0
18000.0,9.44,78500.0,15.38,745.0,45.8,0
10800.0,15.22,46800.0,5.79,730.0,93.2,0
15000.0,8.9,80000.0,4.04,695.0,61.1,0
15000.0,13.35,72000.0,19.79,685.0,45.4,0
26375.0,13.35,75000.0,35.42,715.0,60.5,0
8525.0,17.86,43000.0,12.14,660.0,20.0,0
2500.0,17.27,85000.0,22.82,705.0,78.3,1
20000.0,9.99,65000.0,34.71,680.0,97.9,1
5000.0,15.31,150000.0,7.25,685.0,10.6,0
15000.0,10.99,60000.0,35.82,670.0,57.1,0
35000.0,9.75,180000.0,11.61,685.0,71.8,0
20800.0,11.39,67000.0,21.26,715.0,22.4,0
7000.0,5.32,40000.0,15.12,785.0,11.2,0
15200.0,11.39,50000.0,9.27,675.0,43.8,0
3000.0,13.67,44000.0,23.51,685.0,58.6,0
9600.0,15.37,70000.0,17.04,665.0,86.0,0
28000.0,6.89,105000.0,16.01,730.0,19.6,0
5250.0,16.99,66560.0,19.49,660.0,73.6,0
10000.0,7.21,61424.0,25.48,785.0,12.8,0
16000.0,10.78,85000.0,20.98,690.0,20.7,0
5000.0,14.99,42000.0,13.63,735.0,7.4,1
20000.0,26.77,98000.0,14.62,710.0,3.6,0
5000.0,7.69,65000.0,20.4,730.0,44.3,0
20000.0,12.29,140000.0,11.37,680.0,76.2,0
7475.0,15.59,22000.0,38.77,690.0,25.7,0
7000.0,9.43,55000.0,17.54,670.0,9.0,0
30000.0,15.99,91000.0,20.1,660.0,71.1,0
15000.0,6.24,96000.0,22.09,735.0,44.6,0
5000.0,11.47,72000.0,19.92,695.0,40.6,0
7200.0,11.99,67000.0,15.17,700.0,24.7,0
20000.0,12.69,90000.0,9.52,685.0,78.8,0
2400.0,17.57,26000.0,25.21,670.0,92.8,0
20000.0,7.49,102000.0,10.42,675.0,50.8,0
10000.0,12.49,53000.0,20.38,660.0,92.0,0
15000.0,11.99,110000.0,14.79,670.0,66.1,0
5800.0,11.14,63000.0,26.06,700.0,69.1,0
15325.0,25.89,48000.0,29.7,665.0,85.8,1
25000.0,13.35,92000.0,10.89,660.0,61.2,0
24000.0,13.58,91000.0,8.84,680.0,61.0,1
28000.0,13.33,90000.0,27.19,720.0,72.4,0
6025.0,16.01,48000.0,24.33,695.0,73.8,0
8000.0,11.99,58000.0,12.02,660.0,25.8,0
15400.0,16.29,48000.0,34.1,740.0,47.9,0
2000.0,13.33,72000.0,26.5,670.0,74.5,0
18000.0,12.29,78000.0,15.09,665.0,94.5,0
5500.0,9.17,45000.0,12.21,690.0,50.3,0
28000.0,14.49,75000.0,4.24,660.0,22.5,1
6000.0,8.18,101065.66,25.84,695.0,76.0,0
10750.0,15.22,36000.0,31.87,690.0,82.3,0
28000.0,16.99,82320.0,14.53,665.0,72.7,1
18000.0,12.13,50000.0,18.46,715.0,34.5,1
27200.0,24.99,85000.0,32.59,690.0,38.9,1
10000.0,14.99,89000.0,4.15,700.0,35.8,0
20000.0,14.49,90000.0,8.92,730.0,34.7,0
25000.0,18.49,100000.0,25.83,690.0,88.7,0
6675.0,15.31,32000.0,12.9,660.0,46.3,0
11400.0,25.83,95000.0,20.75,660.0,37.3,1
15000.0,6.49,150000.0,17.59,795.0,12.0,0
10700.0,7.39,75000.0,10.77,785.0,27.0,0
16000.0,26.3,50000.0,13.32,665.0,31.7,1
12000.0,18.99,35000.0,5.54,745.0,15.4,0
16000.0,13.67,62500.0,7.62,725.0,53.3,1
5500.0,8.19,45000.0,39.65,715.0,81.9,0
25000.0,20.2,62000.0,27.74,690.0,59.9,0
4700.0,5.32,90000.0,21.01,820.0,3.2,0
13000.0,9.16,38000.0,6.95,660.0,46.6,1
13200.0,17.77,60000.0,18.66,700.0,32.4,0
5000.0,7.4,15000.0,16.16,800.0,7.7,0
35000.0,10.99,125000.0,25.73,735.0,49.0,0
20000.0,13.18,149500.0,16.05,675.0,76.5,0
15000.0,9.99,120000.0,4.77,735.0,10.2,0
10000.0,9.17,50000.0,17.38,695.0,45.5,0
12000.0,10.99,32500.0,7.83,680.0,96.9,0
16000.0,11.55,70000.0,12.41,685.0,71.9,0
13200.0,19.52,65000.0,26.9,680.0,53.9,0
28525.0,23.76,131000.0,19.13,690.0,50.4,0
8325.0,15.1,80000.0,2.65,660.0,63.1,0
3600.0,18.06,28000.0,12.04,705.0,12.9,0
7000.0,10.91,68000.0,23.54,670.0,73.3,0
12000.0,10.65,60000.0,10.84,715.0,48.8,0
13675.0,14.33,49000.0,16.61,665.0,57.0,1
24000.0,13.33,106000.0,10.55,660.0,98.7,1
15000.0,15.61,50000.0,22.38,685.0,34.6,0
27750.0,10.99,62150.4,13.45,665.0,48.5,0
14000.0,7.89,120000.0,3.06,685.0,84.9,0
20000.0,12.69,120000.0,21.47,695.0,78.0,0
7000.0,11.53,28000.0,10.63,735.0,37.7,0
24000.0,12.69,55000.0,34.17,670.0,68.7,0
13250.0,12.99,49000.0,13.35,750.0,21.0,0
4000.0,20.39,43680.0,2.23,690.0,75.7,0
16000.0,15.59,130000.0,11.07,700.0,61.8,0
27575.0,15.8,62000.0,9.41,675.0,80.2,1
12975.0,13.33,44094.0,19.32,695.0,63.6,1
35000.0,9.44,56000.0,54.59,720.0,80.7,0
19200.0,16.29,75000.0,23.57,675.0,71.3,0
15000.0,15.99,57600.0,29.24,660.0,81.1,0
29250.0,20.99,120000.0,32.63,675.0,60.0,1
17500.0,15.31,35000.0,34.09,670.0,66.3,0
24000.0,18.99,120000.0,21.55,670.0,60.9,0
15000.0,14.99,43000.0,21.35,665.0,64.2,1
5250.0,10.91,220000.0,14.81,710.0,60.6,0
26000.0,7.26,114936.0,13.06,710.0,43.3,0
35000.0,17.86,105000.0,9.13,670.0,61.6,0
20000.0,6.49,103000.0,12.55,705.0,73.3,0
24000.0,6.49,165000.0,15.63,770.0,15.9,0
8000.0,8.49,50000.0,7.49,760.0,24.5,0
2875.0,9.17,40000.0,25.18,755.0,13.8,0
12000.0,5.32,175000.0,15.08,745.0,32.4,1
6950.0,14.08,88000.0,3.34,670.0,59.8,0
21600.0,16.29,55000.0,8.31,680.0,32.6,0
22500.0,17.57,67000.0,25.29,680.0,66.1,0
12000.0,14.49,48000.0,5.03,665.0,84.8,0
11200.0,19.2,53165.0,24.13,665.0,50.1,0
20725.0,13.99,80000.0,10.05,690.0,57.1,1
12500.0,14.08,49500.0,27.3,665.0,78.7,0
16425.0,16.99,51825.6,15.72,710.0,22.5,1
8000.0,11.53,32000.0,28.02,665.0,100.2,0
25000.0,9.99,204000.0,15.39,675.0,65.1,0
13200.0,12.69,59400.0,17.88,695.0,44.7,1
16000.0,14.99,52000.0,39.23,675.0,82.2,1
4000.0,9.17,45700.0,21.22,680.0,72.0,0
24000.0,17.27,65000.0,23.35,710.0,70.2,0
8000.0,10.75,62000.0,29.98,680.0,70.1,0
15000.0,17.86,79000.0,15.01,695.0,69.2,0
32875.0,20.8,74000.0,17.38,685.0,72.0,0
11000.0,6.62,34600.0,29.03,735.0,93.8,0
12000.0,11.99,39000.0,18.43,700.0,55.2,0
3500.0,8.59,58000.0,19.74,730.0,37.0,0
15600.0,14.99,125000.0,5.77,660.0,67.2,0
20000.0,7.9,80000.0,8.39,710.0,49.6,0
15000.0,11.47,85000.0,8.4,695.0,38.2,0
28000.0,14.99,86000.0,37.34,705.0,82.1,0
15000.0,14.08,48000.0,20.23,690.0,7.9,0
6500.0,8.18,68000.0,12.3,710.0,22.2,0
13600.0,12.39,65000.0,19.69,670.0,93.3,0
2000.0,6.92,78000.0,32.8,755.0,26.0,0
12000.0,6.49,69000.0,26.54,755.0,14.7,0
31575.0,20.5,66000.0,8.49,710.0,6.5,0
15000.0,22.74,65000.0,19.5,685.0,56.4,1
20000.0,11.49,77000.0,12.16,690.0,36.4,0
17225.0,8.18,50000.0,27.92,675.0,74.1,0
2000.0,6.92,69000.0,2.49,805.0,11.8,0
8000.0,7.89,80000.0,14.94,685.0,63.2,0
12000.0,6.83,53000.0,21.92,730.0,20.6,0
6000.0,8.99,45000.0,21.97,675.0,39.9,0
27000.0,6.97,169000.0,15.32,700.0,14.1,0
24000.0,6.24,230000.0,14.62,680.0,58.2,0
5000.0,12.39,32148.0,16.35,685.0,47.7,0
24000.0,14.99,60000.0,21.82,670.0,50.4,0
14000.0,17.27,37900.0,41.74,675.0,71.7,0
15000.0,6.68,50000.0,14.03,730.0,30.4,0
20000.0,9.17,101000.0,20.38,745.0,31.0,0
7000.0,23.99,96000.0,8.46,660.0,52.7,0
7000.0,16.99,72000.0,13.88,695.0,29.2,0
1000.0,24.85,48000.0,29.38,670.0,23.0,0
12000.0,6.03,111000.0,20.15,665.0,37.2,0
6000.0,6.03,72000.0,23.15,735.0,32.0,0
10250.0,13.66,27000.0,38.36,695.0,83.1,0
7000.0,10.75,70000.0,4.32,660.0,81.0,0
1500.0,10.91,42768.0,5.02,830.0,0.8,1
10000.0,11.99,31000.0,12.09,685.0,30.4,0
16000.0,14.08,45000.0,6.22,665.0,35.9,0
9350.0,10.75,35000.0,23.83,695.0,68.8,0
16000.0,16.77,70000.0,20.66,670.0,74.7,1
11500.0,15.61,32000.0,25.66,670.0,57.7,0
5000.0,10.99,43000.0,10.35,690.0,50.8,0
18000.0,13.66,75000.0,24.37,675.0,50.9,1
21200.0,23.63,48000.0,26.93,665.0,63.6,1
20000.0,12.49,80800.0,9.12,680.0,45.3,0
5175.0,9.99,85000.0,23.61,675.0,61.0,0
10000.0,12.62,52000.0,35.86,670.0,27.1,1
18000.0,13.99,175000.0,4.43,670.0,42.4,0
15000.0,13.99,58000.0,7.18,710.0,46.2,0
7000.0,13.99,72000.0,22.15,690.0,90.9,0
12000.0,11.49,47000.0,7.41,765.0,19.1,0
4600.0,14.79,30000.0,18.44,665.0,50.7,0
15000.0,15.59,38000.0,25.17,660.0,45.8,1
10000.0,11.47,50000.0,14.88,660.0,91.5,1
6000.0,6.89,40000.0,15.09,660.0,54.8,0
11400.0,16.49,38000.0,26.15,695.0,29.4,0
35000.0,13.35,118000.0,15.08,710.0,63.2,0
10000.0,8.39,120000.0,0.83,720.0,0.4,0
28000.0,9.17,60000.0,20.9,735.0,40.1,0
5000.0,10.25,39000.0,17.14,705.0,57.5,0
5000.0,5.32,145000.0,10.68,785.0,2.7,0
25000.0,17.27,63000.0,25.5,710.0,73.0,0
27575.0,21.98,70000.0,8.42,700.0,87.6,1
15000.0,14.08,56000.0,13.44,670.0,27.4,0
7000.0,17.57,97333.0,24.18,665.0,88.0,1
20000.0,7.89,102000.0,9.21,700.0,77.2,0
6975.0,13.33,74464.0,23.34,695.0,86.7,0
19800.0,25.29,55000.0,20.93,675.0,36.0,1
22000.0,13.67,80000.0,37.73,720.0,46.8,1
19075.0,16.99,54300.0,28.29,690.0,54.4,0
12000.0,7.89,140000.0,1.71,680.0,16.2,0
10000.0,10.99,33000.0,17.35,690.0,47.3,0
13000.0,16.29,43000.0,16.05,685.0,43.3,0
3000.0,8.24,66000.0,22.04,700.0,47.5,0
21000.0,6.49,125000.0,13.41,695.0,40.0,0
16875.0,15.31,45000.0,19.34,805.0,24.4,0
9000.0,13.99,48000.0,23.6,675.0,87.6,0
16000.0,12.62,47000.0,21.12,660.0,90.0,1
4975.0,23.99,70000.0,11.97,670.0,50.1,1
10000.0,11.49,81000.0,14.21,695.0,26.9,0
40000.0,11.99,140000.0,17.32,660.0,68.8,0
6300.0,10.42,37000.0,10.25,720.0,29.4,0
15000.0,12.99,45000.0,31.28,670.0,72.0,0
10000.0,12.49,60000.0,12.66,690.0,96.9,0
5000.0,7.21,33000.0,19.89,770.0,8.8,0
10500.0,10.99,55000.0,24.62,745.0,27.9,1
25000.0,7.97,85000.0,29.67,780.0,38.6,0
5000.0,10.75,42000.0,26.12,675.0,82.1,1
16000.0,9.17,110000.0,19.45,695.0,87.2,0
16800.0,13.35,48000.0,15.45,755.0,31.1,0
2400.0,12.99,77000.0,17.02,675.0,57.0,0
13100.0,19.52,44000.0,27.38,670.0,77.6,1
16000.0,7.89,52500.0,21.23,705.0,30.1,0
14000.0,25.69,45000.0,19.17,695.0,57.2,0
8000.0,7.99,70000.0,10.77,710.0,42.5,0
14950.0,25.69,52000.0,22.85,660.0,58.5,0
35000.0,9.17,148000.0,25.82,735.0,31.8,0
12000.0,15.8,60600.0,17.47,700.0,95.5,0
21000.0,22.15,70000.0,18.82,720.0,84.6,0
4500.0,13.49,55000.0,21.4,660.0,39.6,1
12000.0,10.75,75000.0,8.22,770.0,17.9,0
35000.0,22.74,58000.0,25.78,680.0,56.3,0
8000.0,14.99,53000.0,26.02,660.0,18.7,1
9875.0,18.55,50000.0,12.36,680.0,68.0,0
10000.0,15.8,55000.0,13.57,675.0,73.5,0
20000.0,11.14,68687.0,12.77,700.0,50.0,0
15000.0,14.99,187000.0,10.76,675.0,51.4,0
30000.0,19.48,100000.0,23.17,670.0,32.7,0
7500.0,25.82,23496.0,20.94,665.0,53.0,1
35000.0,8.18,239000.0,14.13,680.0,94.9,0
10400.0,11.49,70000.0,29.08,660.0,60.0,0
16000.0,12.99,145000.0,9.39,660.0,51.1,0
12000.0,22.15,80000.0,25.7,665.0,95.5,0
30000.0,9.91,136000.0,27.45,790.0,23.3,0
12000.0,10.64,48000.0,25.06,665.0,34.2,0
15000.0,10.75,41428.0,10.63,690.0,28.9,0
32000.0,12.88,108000.0,25.63,670.0,68.5,0
5000.0,8.49,100000.0,6.6,750.0,18.2,0
17000.0,12.29,40000.0,20.64,690.0,37.2,0
6000.0,15.61,59000.0,27.88,660.0,81.4,0
16000.0,20.89,94000.0,8.04,680.0,92.6,0
35000.0,12.59,120000.0,24.25,725.0,59.0,1
20000.0,14.65,68500.0,15.96,665.0,23.7,0
12000.0,13.99,55000.0,29.63,660.0,35.5,1
11000.0,14.46,62000.0,18.2,660.0,52.7,0
9325.0,19.99,30000.0,15.6,665.0,66.6,1
15000.0,23.32,110000.0,28.92,680.0,0.4,1
19200.0,7.89,76000.0,17.64,700.0,37.0,1
12000.0,11.44,135000.0,12.7,670.0,84.5,0
10000.0,7.97,52000.0,17.77,665.0,95.5,0
30000.0,23.63,80000.0,22.47,700.0,54.9,0
25000.0,7.21,90000.0,18.85,790.0,15.2,0
7375.0,14.64,67200.0,3.71,695.0,56.4,1
12800.0,9.99,40000.0,8.62,675.0,24.8,0
25000.0,12.88,68000.0,30.83,685.0,72.3,0
20000.0,5.32,92000.0,22.05,715.0,50.7,0
10200.0,11.53,40000.0,18.75,670.0,43.5,0
11100.0,10.16,33000.0,31.54,710.0,60.5,0
10000.0,10.59,56820.0,13.9,715.0,48.9,1
2400.0,16.55,32000.0,15.23,675.0,98.8,1
10000.0,6.03,125000.0,17.78,710.0,47.2,0
35000.0,16.55,177000.0,26.48,700.0,53.9,0
12000.0,10.99,69000.0,16.79,660.0,93.3,0
28000.0,5.32,175000.0,1.32,775.0,10.2,0
14000.0,9.76,65000.0,29.43,680.0,56.2,0
17000.0,9.75,60641.0,18.38,660.0,55.3,0
11875.0,14.99,34000.0,17.97,670.0,79.0,0
30000.0,20.0,83582.0,20.45,720.0,58.4,0
4200.0,18.25,55000.0,20.23,665.0,44.5,0
21325.0,6.0,74000.0,26.37,675.0,70.7,0
14000.0,8.24,101208.0,17.54,710.0,34.7,0
10000.0,12.39,32000.0,9.9,670.0,61.9,0
16000.0,12.49,45000.0,16.16,705.0,50.0,0
4000.0,8.67,95000.0,14.81,685.0,99.1,1
6000.0,10.99,52000.0,19.09,690.0,64.1,0
15000.0,16.29,300000.0,14.54,680.0,98.9,0
13000.0,12.69,35000.0,19.65,675.0,67.5,0
10000.0,11.99,55000.0,22.47,670.0,57.0,0
13000.0,17.99,40000.0,25.11,660.0,12.6,0
13000.0,11.12,65004.0,6.07,735.0,25.6,0
12975.0,21.99,36244.56,38.31,685.0,72.8,0
9625.0,10.99,27500.0,26.45,675.0,45.0,0
20000.0,16.55,42400.0,17.85,700.0,63.4,0
14175.0,18.99,47000.0,9.19,660.0,69.5,0
12000.0,19.03,80000.0,15.29,660.0,69.5,0
8000.0,9.92,26000.0,39.7,660.0,52.6,0
5800.0,19.99,19600.0,7.9,700.0,77.5,0
13000.0,22.39,68000.0,17.44,660.0,70.5,1
12000.0,13.35,120000.0,12.86,695.0,86.0,0
9600.0,14.98,31000.0,23.04,670.0,67.0,0
21000.0,16.24,90000.0,21.03,700.0,34.5,1
15000.0,5.32,118000.0,11.09,755.0,60.0,0
20000.0,20.99,46800.0,30.26,715.0,85.7,0
6000.0,10.99,21500.0,14.07,660.0,45.5,0
30000.0,24.99,90000.0,28.68,660.0,60.3,1
25000.0,14.65,167000.0,7.97,710.0,26.3,1
7000.0,6.68,75000.0,7.87,690.0,56.6,0
6000.0,11.49,40000.0,33.89,715.0,38.6,0
10000.0,11.99,45000.0,12.53,690.0,38.5,1
11325.0,12.39,50000.0,17.79,700.0,58.6,0
30000.0,14.99,80000.0,28.91,705.0,49.5,1
7200.0,11.99,48000.0,24.0,690.0,41.1,0
6000.0,10.16,75000.0,11.33,710.0,50.9,0
7800.0,10.99,160000.0,17.16,700.0,87.1,1
30400.0,10.99,150000.0,15.04,735.0,26.1,0
8000.0,16.02,50000.0,23.38,700.0,85.0,1
27325.0,21.99,54838.0,25.16,675.0,95.9,1
25300.0,7.26,218000.0,17.04,685.0,75.5,0
17000.0,16.02,91000.0,30.17,680.0,63.8,0
10500.0,13.35,75000.0,15.28,670.0,79.2,0
5000.0,9.17,110000.0,14.8,690.0,44.5,0
8000.0,9.75,55000.0,14.97,670.0,39.1,1
13000.0,11.67,45000.0,7.52,665.0,59.6,0
24000.0,5.32,250000.0,20.85,720.0,74.3,0
30400.0,10.75,280000.0,12.14,725.0,43.4,0
9000.0,6.24,60000.0,25.6,725.0,53.0,0
10000.0,9.17,79000.0,6.33,705.0,48.1,0
15000.0,22.99,61750.0,15.28,665.0,89.3,0
29000.0,19.99,120400.0,15.17,670.0,100.6,1
20000.0,9.99,80000.0,14.12,680.0,35.2,0
8000.0,16.99,32000.0,24.27,675.0,68.3,0
6000.0,9.44,60000.0,11.5,670.0,30.7,0
30000.0,14.31,85000.0,24.07,660.0,66.4,0
15600.0,16.49,73000.0,14.96,675.0,91.7,0
7000.0,13.99,36000.0,24.29,665.0,64.7,0
6625.0,11.99,45000.0,24.77,680.0,38.1,0
4200.0,16.49,90000.0,9.67,660.0,46.7,0
10000.0,11.44,65479.0,22.16,675.0,46.4,0
3200.0,12.74,50000.0,17.31,780.0,59.8,1
1000.0,13.49,100000.0,4.49,670.0,40.6,1
15000.0,13.98,65000.0,24.22,740.0,29.2,1
9600.0,18.06,45000.0,18.56,660.0,32.4,0
6600.0,7.89,45000.0,23.87,680.0,16.5,0
15000.0,9.17,60000.0,14.86,720.0,34.2,0
12000.0,14.99,65000.0,15.18,665.0,61.9,1
9000.0,13.35,66000.0,17.13,660.0,60.5,0
10000.0,9.99,51700.0,15.18,675.0,48.6,0
12875.0,15.61,73000.0,18.05,660.0,82.9,1
1600.0,7.97,75000.0,15.46,760.0,5.3,0
27300.0,17.86,60000.0,9.9,665.0,70.6,0
23675.0,11.55,53000.0,29.25,750.0,85.5,0
5000.0,20.99,40000.0,30.24,680.0,86.8,0
16000.0,10.64,105000.0,19.25,690.0,49.4,0
15600.0,12.99,90000.0,8.53,690.0,95.4,0
14125.0,19.47,56000.0,17.45,670.0,96.1,1
4200.0,17.27,47000.0,24.12,670.0,84.1,0
25000.0,9.93,136000.0,25.38,720.0,63.0,0
17500.0,20.89,35000.0,18.65,665.0,1.8,1
15000.0,7.62,110000.0,14.0,685.0,33.2,0
14925.0,17.86,50000.0,13.37,670.0,41.4,1
3000.0,9.76,48000.0,17.65,710.0,42.8,0
19200.0,10.99,98127.0,9.72,710.0,51.9,0
16200.0,16.99,56250.0,26.35,670.0,95.3,0
30000.0,19.72,110000.0,9.55,680.0,62.6,0
5000.0,7.89,31500.0,14.97,670.0,42.0,0
16000.0,8.9,78000.0,18.28,680.0,57.6,0
24000.0,12.62,261000.0,15.41,670.0,83.8,0
25000.0,19.99,76669.0,11.0,665.0,57.6,1
4500.0,10.91,64000.0,21.23,720.0,63.2,0
13850.0,24.99,33000.0,30.04,660.0,72.8,1
10500.0,11.14,30000.0,14.56,730.0,43.5,0
7500.0,7.89,144000.0,15.11,685.0,46.4,0
5950.0,16.24,14900.0,29.9,660.0,71.9,0
10000.0,6.49,39000.0,21.38,720.0,36.3,0
1000.0,10.08,79300.0,11.94,730.0,61.0,0
8700.0,9.75,35000.0,21.33,690.0,57.3,0
13000.0,13.98,84000.0,15.89,690.0,57.7,1
24000.0,7.26,285000.0,5.57,690.0,51.7,0
10000.0,7.97,80000.0,24.9,710.0,41.1,0
21000.0,8.99,60000.0,18.06,740.0,34.7,0
16000.0,9.99,114000.0,16.77,690.0,70.5,0
40000.0,19.99,109000.0,34.17,785.0,1.0,1
12000.0,13.99,59925.0,18.57,665.0,51.0,0
6400.0,12.69,48000.0,38.45,665.0,72.0,1
17000.0,23.99,215000.0,5.36,675.0,76.2,0
3125.0,18.06,32000.0,2.63,675.0,40.1,0
35000.0,16.99,100000.0,12.43,665.0,73.4,0
2000.0,16.29,44000.0,21.46,680.0,83.6,0
24000.0,9.17,70000.0,24.69,750.0,39.4,0
15000.0,11.99,48000.0,21.65,740.0,37.9,0
8000.0,10.15,45000.0,27.33,690.0,62.4,0
15000.0,7.26,91000.0,19.09,670.0,55.3,0
9000.0,6.72,70000.0,11.9,755.0,46.0,0
14775.0,13.99,42000.0,13.86,685.0,54.3,0
20000.0,11.53,64000.0,20.76,660.0,80.4,1
3000.0,11.53,37000.0,24.16,700.0,74.5,0
14400.0,26.3,68000.0,12.42,665.0,36.6,1
40000.0,9.44,159525.0,25.18,720.0,79.0,0
30000.0,6.99,75000.0,26.1,720.0,58.5,0
25000.0,7.89,60000.0,15.72,705.0,70.8,0
8000.0,15.8,50400.0,22.44,710.0,18.4,0
28000.0,10.74,63000.0,13.68,750.0,20.3,1
32000.0,6.99,84000.0,4.6,680.0,61.4,0
7000.0,7.89,48000.0,17.85,665.0,47.9,0
20000.0,18.49,84556.0,23.44,705.0,30.5,0
15000.0,8.18,105000.0,13.21,675.0,38.0,1
35000.0,11.99,180000.0,3.33,715.0,52.2,0
18000.0,15.31,60000.0,24.98,685.0,65.4,0
18900.0,18.24,42000.0,36.43,690.0,77.2,1
5000.0,9.71,51000.0,15.68,715.0,25.7,0
20000.0,8.67,190000.0,18.32,685.0,58.1,0
19825.0,15.61,72000.0,25.55,745.0,38.1,0
16000.0,14.49,34800.0,22.83,680.0,50.5,0
14400.0,5.32,96000.0,26.86,830.0,6.9,0
18000.0,6.49,99489.0,14.77,710.0,45.5,0
5200.0,10.15,45000.0,26.11,750.0,29.8,0
20000.0,9.17,50000.0,29.4,735.0,25.0,0
25000.0,5.32,190000.0,13.35,745.0,25.2,0
16000.0,11.67,77000.0,11.63,750.0,9.4,1
10000.0,16.78,60000.0,23.04,715.0,86.0,0
3000.0,6.72,57000.0,1.09,705.0,8.7,0
13500.0,16.29,72100.0,12.8,675.0,39.8,0
20000.0,10.64,150000.0,24.82,675.0,49.7,1
15000.0,8.18,75441.0,9.97,780.0,11.6,0
19950.0,11.99,52000.0,13.73,760.0,18.9,0
7000.0,9.17,37500.0,5.63,685.0,73.4,1
15000.0,7.24,60000.0,20.78,730.0,25.7,0
4000.0,11.49,108000.0,4.4,755.0,17.0,0
15200.0,13.49,80000.0,18.9,675.0,68.0,1
25000.0,16.02,90000.0,22.18,725.0,43.6,1
21775.0,25.69,82500.0,30.82,665.0,40.4,1
8400.0,8.59,140000.0,11.07,695.0,52.8,0
4500.0,7.39,63100.0,26.84,670.0,61.5,0
7000.0,7.89,113000.0,19.1,700.0,48.5,0
28800.0,15.99,125000.0,9.72,680.0,55.4,0
8400.0,13.18,66000.0,31.75,705.0,59.1,0
15000.0,13.99,90000.0,15.05,685.0,70.3,0
6625.0,20.8,62504.0,3.74,665.0,56.2,0
15400.0,15.61,68000.0,31.54,690.0,55.8,1
7000.0,5.32,40000.0,7.32,825.0,1.7,0
7725.0,7.59,73500.0,9.06,700.0,46.2,0
14675.0,17.86,45000.0,16.27,660.0,49.2,0
18000.0,14.08,120000.0,21.22,705.0,32.2,1
10000.0,5.32,60000.0,7.98,800.0,1.3,0
16300.0,17.57,48000.0,20.4,690.0,27.2,0
25000.0,17.57,76000.0,28.39,695.0,52.5,1
8000.0,11.44,25000.0,26.4,675.0,50.0,1
5000.0,8.18,62000.0,28.94,720.0,15.6,0
10000.0,12.99,40716.0,25.11,660.0,53.2,1
2000.0,8.39,30000.0,23.6,680.0,21.2,0
4000.0,15.59,30000.0,7.0,690.0,46.6,0
25000.0,7.89,140000.0,9.44,695.0,41.8,0
35000.0,17.57,120000.0,16.35,715.0,78.2,0
17600.0,28.99,55000.0,18.42,675.0,37.4,1
4800.0,16.02,90000.0,19.45,670.0,40.1,0
19100.0,11.53,70000.0,30.19,690.0,66.1,0
3500.0,13.99,30000.0,12.19,705.0,18.5,1
35000.0,15.59,140000.0,10.35,710.0,41.2,0
12950.0,19.2,73985.0,5.27,660.0,69.4,0
16000.0,15.05,91500.0,13.89,750.0,2.0,0
5000.0,10.99,35000.0,21.54,730.0,30.1,0
16000.0,15.61,150000.0,5.68,680.0,56.5,0
17600.0,13.11,90000.0,17.11,720.0,45.1,0
20000.0,13.33,54752.0,21.0,665.0,56.2,0
6000.0,9.99,45000.0,13.63,710.0,46.6,0
9225.0,17.27,45000.0,13.81,660.0,53.3,1
15000.0,7.62,90000.0,19.15,770.0,21.0,0
9000.0,7.84,68000.0,15.46,740.0,15.7,0
4800.0,12.69,28000.0,12.39,690.0,72.8,0
12075.0,18.25,36000.0,18.97,670.0,71.8,0
9600.0,5.32,80000.0,5.71,845.0,3.2,0
18000.0,11.44,115000.0,23.82,680.0,69.7,0
11050.0,10.15,69000.0,20.43,690.0,63.4,0
12000.0,16.55,167000.0,23.94,700.0,88.9,0
16000.0,10.75,56000.0,18.88,670.0,62.0,0
20000.0,13.67,79000.0,36.44,680.0,65.3,0
4600.0,20.99,36000.0,12.96,660.0,79.3,0
6700.0,16.99,50000.0,8.09,675.0,93.0,1
21000.0,22.45,50000.0,32.31,670.0,84.2,0
6425.0,19.99,24000.0,31.6,700.0,54.7,0
7000.0,10.99,145000.0,20.33,685.0,52.1,0
35000.0,24.08,128000.0,15.33,680.0,56.8,1
8000.0,14.99,65339.0,15.96,690.0,74.0,0
6000.0,7.99,30000.0,18.34,710.0,26.0,0
15100.0,18.25,36000.0,35.8,675.0,66.2,0
27000.0,19.52,112000.0,9.63,670.0,77.7,0
26000.0,12.99,59000.0,8.48,695.0,57.0,0
10000.0,11.53,81000.0,13.08,720.0,73.2,0
13500.0,10.99,34000.0,22.87,700.0,52.4,0
8000.0,8.19,42000.0,5.69,665.0,21.5,0
24000.0,5.32,250000.0,8.51,710.0,37.0,0
35000.0,12.69,180000.0,10.49,740.0,0.0,0
15000.0,14.33,45000.0,19.84,660.0,54.7,0
6825.0,12.59,22750.8,39.58,665.0,72.0,0
7000.0,10.36,87360.0,21.51,680.0,63.4,0
